META,DeadlineMisses,140
META,CPUUtil,100
Tick,CPU_Task,CPU_Util%,TaskID,Name,State
178,T4,100,3,T3,missed
178,T4,100,4,T4,missed
178,T4,100,5,T5,finished
178,T4,100,6,T6,finished
178,T4,100,7,T7,finished
178,T4,100,8,T8,finished
178,T4,100,9,T9,finished
178,T4,100,10,T10,finished
179,IDLE,100,1,T1,missed
179,IDLE,100,2,T2,missed
179,IDLE,100,3,T3,missed
179,IDLE,100,4,T4,finished
179,IDLE,100,5,T5,finished
179,IDLE,100,6,T6,finished
179,IDLE,100,7,T7,finished
179,IDLE,100,8,T8,finished
179,IDLE,100,9,T9,finished
179,IDLE,100,10,T10,finished
180,IDLE,100,1,T1,missed
180,IDLE,100,2,T2,ready
180,IDLE,100,3,T3,missed
180,IDLE,100,4,T4,ready
180,IDLE,100,5,T5,finished
180,IDLE,100,6,T6,ready
180,IDLE,100,7,T7,ready
180,IDLE,100,8,T8,ready
180,IDLE,100,9,T9,finished
180,IDLE,100,10,T10,finished
181,IDLE,100,1,T1,missed
181,IDLE,100,2,T2,ready
181,IDLE,100,3,T3,missed
181,IDLE,100,4,T4,ready
181,IDLE,100,5,T5,finished
181,IDLE,100,6,T6,ready
181,IDLE,100,7,T7,ready
181,IDLE,100,8,T8,finished
181,IDLE,100,9,T9,finished
181,IDLE,100,10,T10,finished
182,IDLE,100,1,T1,missed
182,IDLE,100,2,T2,ready
182,IDLE,100,3,T3,missed
182,IDLE,100,4,T4,ready
182,IDLE,100,5,T5,finished
182,IDLE,100,6,T6,ready
182,IDLE,100,7,T7,finished
182,IDLE,100,8,T8,finished
182,IDLE,100,9,T9,finished
182,IDLE,100,10,T10,finished
183,T6,100,1,T1,missed
183,T6,100,2,T2,ready
183,T6,100,3,T3,missed
183,T6,100,4,T4,ready
183,T6,100,5,T5,finished
183,T6,100,6,T6,running
183,T6,100,7,T7,finished
183,T6,100,8,T8,finished
183,T6,100,9,T9,finished
183,T6,100,10,T10,finished
184,IDLE,100,1,T1,missed
184,IDLE,100,2,T2,ready
184,IDLE,100,3,T3,missed
184,IDLE,100,4,T4,ready
184,IDLE,100,5,T5,ready
184,IDLE,100,6,T6,finished
184,IDLE,100,7,T7,finished
184,IDLE,100,8,T8,finished
184,IDLE,100,9,T9,finished
184,IDLE,100,10,T10,finished
185,IDLE,100,1,T1,missed
185,IDLE,100,2,T2,ready
185,IDLE,100,3,T3,missed
185,IDLE,100,4,T4,ready
185,IDLE,100,5,T5,finished
185,IDLE,100,6,T6,finished
185,IDLE,100,7,T7,finished
185,IDLE,100,8,T8,finished
185,IDLE,100,9,T9,finished
185,IDLE,100,10,T10,finished
186,IDLE,100,1,T1,missed
186,IDLE,100,2,T2,ready
186,IDLE,100,3,T3,missed
186,IDLE,100,4,T4,finished
186,IDLE,100,5,T5,finished
186,IDLE,100,6,T6,finished
186,IDLE,100,7,T7,finished
186,IDLE,100,8,T8,finished
186,IDLE,100,9,T9,finished
186,IDLE,100,10,T10,finished
187,IDLE,100,1,T1,missed
187,IDLE,100,2,T2,missed
187,IDLE,100,3,T3,missed
187,IDLE,100,4,T4,finished
187,IDLE,100,5,T5,finished
187,IDLE,100,6,T6,finished
187,IDLE,100,7,T7,finished
187,IDLE,100,8,T8,finished
187,IDLE,100,9,T9,finished
187,IDLE,100,10,T10,finished
188,T4,100,1,T1,missed
188,T4,100,2,T2,missed
188,T4,100,3,T3,missed
188,T4,100,4,T4,running
188,T4,100,5,T5,finished
188,T4,100,6,T6,finished
188,T4,100,7,T7,finished
188,T4,100,8,T8,finished
188,T4,100,9,T9,finished
188,T4,100,10,T10,finished
190,T6,100,1,T1,missed
190,T6,100,2,T2,missed
190,T6,100,3,T3,missed
190,T6,100,4,T4,ready
190,T6,100,5,T5,finished
190,T6,100,6,T6,running
190,T6,100,7,T7,finished
190,T6,100,8,T8,finished
190,T6,100,9,T9,finished
190,T6,100,10,T10,finished
191,IDLE,100,1,T1,missed
191,IDLE,100,2,T2,missed
191,IDLE,100,3,T3,missed
191,IDLE,100,4,T4,ready
191,IDLE,100,5,T5,finished
191,IDLE,100,6,T6,finished
191,IDLE,100,7,T7,finished
191,IDLE,100,8,T8,finished
191,IDLE,100,9,T9,finished
191,IDLE,100,10,T10,finished
192,IDLE,100,1,T1,missed
192,IDLE,100,2,T2,missed
192,IDLE,100,3,T3,ready
192,IDLE,100,4,T4,ready
192,IDLE,100,5,T5,ready
192,IDLE,100,6,T6,finished
192,IDLE,100,7,T7,finished
192,IDLE,100,8,T8,finished
192,IDLE,100,9,T9,finished
192,IDLE,100,10,T10,finished
193,IDLE,100,1,T1,missed
193,IDLE,100,2,T2,missed
193,IDLE,100,3,T3,ready
193,IDLE,100,4,T4,missed
193,IDLE,100,5,T5,finished
193,IDLE,100,6,T6,finished
193,IDLE,100,7,T7,finished
193,IDLE,100,8,T8,finished
193,IDLE,100,9,T9,finished
193,IDLE,100,10,T10,finished
194,IDLE,100,1,T1,missed
194,IDLE,100,2,T2,missed
194,IDLE,100,3,T3,ready
194,IDLE,100,4,T4,finished
194,IDLE,100,5,T5,finished
194,IDLE,100,6,T6,finished
194,IDLE,100,7,T7,finished
194,IDLE,100,8,T8,finished
194,IDLE,100,9,T9,finished
194,IDLE,100,10,T10,finished
195,IDLE,100,1,T1,missed
195,IDLE,100,2,T2,missed
195,IDLE,100,3,T3,ready
195,IDLE,100,4,T4,ready
195,IDLE,100,5,T5,finished
195,IDLE,100,6,T6,finished
195,IDLE,100,7,T7,finished
195,IDLE,100,8,T8,finished
195,IDLE,100,9,T9,finished
195,IDLE,100,10,T10,finished
196,IDLE,100,1,T1,missed
196,IDLE,100,2,T2,missed
196,IDLE,100,3,T3,missed
196,IDLE,100,4,T4,finished
196,IDLE,100,5,T5,finished
196,IDLE,100,6,T6,finished
196,IDLE,100,7,T7,finished
196,IDLE,100,8,T8,finished
196,IDLE,100,9,T9,finished
196,IDLE,100,10,T10,finished
197,T4,100,1,T1,missed
197,T4,100,2,T2,missed
197,T4,100,3,T3,missed
197,T4,100,4,T4,running
197,T4,100,5,T5,finished
197,T4,100,6,T6,finished
197,T4,100,7,T7,finished
197,T4,100,8,T8,finished
197,T4,100,9,T9,finished
197,T4,100,10,T10,finished
200,IDLE,100,1,T1,ready
200,IDLE,100,2,T2,missed
200,IDLE,100,3,T3,missed
200,IDLE,100,4,T4,ready
200,IDLE,100,5,T5,ready
200,IDLE,100,6,T6,ready
200,IDLE,100,7,T7,finished
200,IDLE,100,8,T8,finished
200,IDLE,100,9,T9,ready
200,IDLE,100,10,T10,finished
201,IDLE,100,1,T1,ready
201,IDLE,100,2,T2,missed
201,IDLE,100,3,T3,missed
201,IDLE,100,4,T4,missed
201,IDLE,100,5,T5,ready
201,IDLE,100,6,T6,ready
201,IDLE,100,7,T7,finished
201,IDLE,100,8,T8,finished
201,IDLE,100,9,T9,finished
201,IDLE,100,10,T10,finished
202,T6,100,1,T1,ready
202,T6,100,2,T2,missed
202,T6,100,3,T3,missed
202,T6,100,4,T4,ready
202,T6,100,5,T5,ready
202,T6,100,6,T6,running
202,T6,100,7,T7,finished
202,T6,100,8,T8,finished
202,T6,100,9,T9,finished
202,T6,100,10,T10,finished
203,IDLE,100,1,T1,ready
203,IDLE,100,2,T2,missed
203,IDLE,100,3,T3,missed
203,IDLE,100,4,T4,ready
203,IDLE,100,5,T5,ready
203,IDLE,100,6,T6,finished
203,IDLE,100,7,T7,finished
203,IDLE,100,8,T8,finished
203,IDLE,100,9,T9,finished
203,IDLE,100,10,T10,finished
204,IDLE,100,1,T1,ready
204,IDLE,100,2,T2,missed
204,IDLE,100,3,T3,missed
204,IDLE,100,4,T4,ready
204,IDLE,100,5,T5,ready
204,IDLE,100,6,T6,finished
204,IDLE,100,7,T7,finished
204,IDLE,100,8,T8,finished
204,IDLE,100,9,T9,finished
204,IDLE,100,10,T10,finished
205,IDLE,100,1,T1,missed
205,IDLE,100,2,T2,missed
205,IDLE,100,3,T3,missed
205,IDLE,100,4,T4,ready
205,IDLE,100,5,T5,finished
205,IDLE,100,6,T6,finished
205,IDLE,100,7,T7,finished
205,IDLE,100,8,T8,finished
205,IDLE,100,9,T9,finished
205,IDLE,100,10,T10,finished
206,IDLE,100,1,T1,missed
206,IDLE,100,2,T2,missed
206,IDLE,100,3,T3,missed
206,IDLE,100,4,T4,finished
206,IDLE,100,5,T5,finished
206,IDLE,100,6,T6,finished
206,IDLE,100,7,T7,finished
206,IDLE,100,8,T8,finished
206,IDLE,100,9,T9,finished
206,IDLE,100,10,T10,finished
207,IDLE,100,1,T1,missed
207,IDLE,100,2,T2,missed
207,IDLE,100,3,T3,missed
207,IDLE,100,4,T4,finished
207,IDLE,100,5,T5,finished
207,IDLE,100,6,T6,finished
207,IDLE,100,7,T7,finished
207,IDLE,100,8,T8,finished
207,IDLE,100,9,T9,finished
207,IDLE,100,10,T10,finished
208,IDLE,100,1,T1,missed
208,IDLE,100,2,T2,missed
208,IDLE,100,3,T3,missed
208,IDLE,100,4,T4,finished
208,IDLE,100,5,T5,finished
208,IDLE,100,6,T6,finished
208,IDLE,100,7,T7,finished
208,IDLE,100,8,T8,finished
208,IDLE,100,9,T9,finished
208,IDLE,100,10,T10,finished
209,T4,100,1,T1,missed
209,T4,100,2,T2,missed
209,T4,100,3,T3,missed
209,T4,100,4,T4,running
209,T4,100,5,T5,finished
209,T4,100,6,T6,finished
209,T4,100,7,T7,finished
209,T4,100,8,T8,finished
209,T4,100,9,T9,finished
209,T4,100,10,T10,finished
210,IDLE,100,1,T1,missed
210,IDLE,100,2,T2,ready
210,IDLE,100,3,T3,missed
210,IDLE,100,4,T4,ready
210,IDLE,100,5,T5,finished
210,IDLE,100,6,T6,ready
210,IDLE,100,7,T7,finished
210,IDLE,100,8,T8,finished
210,IDLE,100,9,T9,finished
210,IDLE,100,10,T10,finished
211,T6,100,1,T1,missed
211,T6,100,2,T2,ready
211,T6,100,3,T3,missed
211,T6,100,4,T4,ready
211,T6,100,5,T5,finished
211,T6,100,6,T6,running
211,T6,100,7,T7,finished
211,T6,100,8,T8,finished
211,T6,100,9,T9,finished
211,T6,100,10,T10,finished
212,IDLE,100,1,T1,missed
212,IDLE,100,2,T2,ready
212,IDLE,100,3,T3,missed
212,IDLE,100,4,T4,ready
212,IDLE,100,5,T5,finished
212,IDLE,100,6,T6,finished
212,IDLE,100,7,T7,finished
212,IDLE,100,8,T8,finished
212,IDLE,100,9,T9,finished
212,IDLE,100,10,T10,finished
213,T4,100,1,T1,missed
213,T4,100,2,T2,ready
213,T4,100,3,T3,missed
213,T4,100,4,T4,running
213,T4,100,5,T5,finished
213,T4,100,6,T6,finished
213,T4,100,7,T7,finished
213,T4,100,8,T8,finished
213,T4,100,9,T9,finished
213,T4,100,10,T10,finished
214,T4,100,1,T1,missed
214,T4,100,2,T2,ready
214,T4,100,3,T3,missed
214,T4,100,4,T4,missed
214,T4,100,5,T5,finished
214,T4,100,6,T6,finished
214,T4,100,7,T7,finished
214,T4,100,8,T8,finished
214,T4,100,9,T9,finished
214,T4,100,10,T10,finished
215,IDLE,100,1,T1,missed
215,IDLE,100,2,T2,ready
215,IDLE,100,3,T3,missed
215,IDLE,100,4,T4,finished
215,IDLE,100,5,T5,finished
215,IDLE,100,6,T6,finished
215,IDLE,100,7,T7,finished
215,IDLE,100,8,T8,finished
215,IDLE,100,9,T9,finished
215,IDLE,100,10,T10,finished
216,IDLE,100,1,T1,missed
216,IDLE,100,2,T2,ready
216,IDLE,100,3,T3,ready
216,IDLE,100,4,T4,ready
216,IDLE,100,5,T5,ready
216,IDLE,100,6,T6,finished
216,IDLE,100,7,T7,finished
216,IDLE,100,8,T8,finished
216,IDLE,100,9,T9,finished
216,IDLE,100,10,T10,finished
217,IDLE,100,1,T1,missed
217,IDLE,100,2,T2,missed
217,IDLE,100,3,T3,ready
217,IDLE,100,4,T4,ready
217,IDLE,100,5,T5,finished
217,IDLE,100,6,T6,finished
217,IDLE,100,7,T7,finished
217,IDLE,100,8,T8,finished
217,IDLE,100,9,T9,finished
217,IDLE,100,10,T10,finished
218,IDLE,100,1,T1,missed
218,IDLE,100,2,T2,missed
218,IDLE,100,3,T3,ready
218,IDLE,100,4,T4,finished
218,IDLE,100,5,T5,finished
218,IDLE,100,6,T6,finished
218,IDLE,100,7,T7,finished
218,IDLE,100,8,T8,finished
218,IDLE,100,9,T9,finished
218,IDLE,100,10,T10,finished
219,T4,100,1,T1,missed
219,T4,100,2,T2,missed
219,T4,100,3,T3,ready
219,T4,100,4,T4,running
219,T4,100,5,T5,finished
219,T4,100,6,T6,finished
219,T4,100,7,T7,finished
219,T4,100,8,T8,finished
219,T4,100,9,T9,finished
219,T4,100,10,T10,finished
220,IDLE,100,1,T1,missed
220,IDLE,100,2,T2,missed
220,IDLE,100,3,T3,missed
220,IDLE,100,4,T4,ready
220,IDLE,100,5,T5,finished
220,IDLE,100,6,T6,ready
220,IDLE,100,7,T7,finished
220,IDLE,100,8,T8,finished
220,IDLE,100,9,T9,finished
220,IDLE,100,10,T10,finished
221,T6,100,1,T1,missed
221,T6,100,2,T2,missed
221,T6,100,3,T3,missed
221,T6,100,4,T4,ready
221,T6,100,5,T5,finished
221,T6,100,6,T6,running
221,T6,100,7,T7,finished
221,T6,100,8,T8,finished
221,T6,100,9,T9,finished
221,T6,100,10,T10,finished
222,IDLE,100,1,T1,missed
222,IDLE,100,2,T2,missed
222,IDLE,100,3,T3,missed
222,IDLE,100,4,T4,missed
222,IDLE,100,5,T5,finished
222,IDLE,100,6,T6,finished
222,IDLE,100,7,T7,finished
222,IDLE,100,8,T8,finished
222,IDLE,100,9,T9,finished
222,IDLE,100,10,T10,finished
223,IDLE,100,1,T1,missed
223,IDLE,100,2,T2,missed
223,IDLE,100,3,T3,missed
223,IDLE,100,4,T4,finished
223,IDLE,100,5,T5,finished
223,IDLE,100,6,T6,finished
223,IDLE,100,7,T7,finished
223,IDLE,100,8,T8,finished
223,IDLE,100,9,T9,finished
223,IDLE,100,10,T10,finished
224,IDLE,100,1,T1,missed
224,IDLE,100,2,T2,missed
224,IDLE,100,3,T3,missed
224,IDLE,100,4,T4,finished
224,IDLE,100,5,T5,finished
224,IDLE,100,6,T6,finished
224,IDLE,100,7,T7,finished
224,IDLE,100,8,T8,finished
224,IDLE,100,9,T9,finished
224,IDLE,100,10,T10,finished
225,IDLE,100,1,T1,missed
225,IDLE,100,2,T2,missed
225,IDLE,100,3,T3,missed
225,IDLE,100,4,T4,ready
225,IDLE,100,5,T5,finished
225,IDLE,100,6,T6,finished
225,IDLE,100,7,T7,finished
225,IDLE,100,8,T8,ready
225,IDLE,100,9,T9,finished
225,IDLE,100,10,T10,finished
226,IDLE,100,1,T1,missed
226,IDLE,100,2,T2,missed
226,IDLE,100,3,T3,missed
226,IDLE,100,4,T4,ready
226,IDLE,100,5,T5,finished
226,IDLE,100,6,T6,finished
226,IDLE,100,7,T7,finished
226,IDLE,100,8,T8,finished
226,IDLE,100,9,T9,finished
226,IDLE,100,10,T10,finished
227,IDLE,100,1,T1,missed
227,IDLE,100,2,T2,missed
227,IDLE,100,3,T3,missed
227,IDLE,100,4,T4,finished
227,IDLE,100,5,T5,finished
227,IDLE,100,6,T6,finished
227,IDLE,100,7,T7,finished
227,IDLE,100,8,T8,finished
227,IDLE,100,9,T9,finished
227,IDLE,100,10,T10,finished
228,IDLE,100,1,T1,missed
228,IDLE,100,2,T2,missed
228,IDLE,100,3,T3,missed
228,IDLE,100,4,T4,finished
228,IDLE,100,5,T5,finished
228,IDLE,100,6,T6,finished
228,IDLE,100,7,T7,finished
228,IDLE,100,8,T8,finished
228,IDLE,100,9,T9,finished
228,IDLE,100,10,T10,finished
229,T4,100,1,T1,missed
229,T4,100,2,T2,missed
229,T4,100,3,T3,missed
229,T4,100,4,T4,running
229,T4,100,5,T5,finished
229,T4,100,6,T6,finished
229,T4,100,7,T7,finished
229,T4,100,8,T8,finished
229,T4,100,9,T9,finished
229,T4,100,10,T10,finished
230,T6,100,1,T1,missed
230,T6,100,2,T2,missed
230,T6,100,3,T3,missed
230,T6,100,4,T4,ready
230,T6,100,5,T5,finished
230,T6,100,6,T6,running
230,T6,100,7,T7,finished
230,T6,100,8,T8,finished
230,T6,100,9,T9,finished
230,T6,100,10,T10,finished
231,IDLE,100,1,T1,missed
231,IDLE,100,2,T2,missed
231,IDLE,100,3,T3,missed
231,IDLE,100,4,T4,missed
231,IDLE,100,5,T5,finished
231,IDLE,100,6,T6,finished
231,IDLE,100,7,T7,finished
231,IDLE,100,8,T8,finished
231,IDLE,100,9,T9,finished
231,IDLE,100,10,T10,finished
232,IDLE,100,1,T1,missed
232,IDLE,100,2,T2,missed
232,IDLE,100,3,T3,missed
232,IDLE,100,4,T4,ready
232,IDLE,100,5,T5,finished
232,IDLE,100,6,T6,finished
232,IDLE,100,7,T7,finished
232,IDLE,100,8,T8,finished
232,IDLE,100,9,T9,finished
232,IDLE,100,10,T10,finished
233,IDLE,100,1,T1,missed
233,IDLE,100,2,T2,missed
233,IDLE,100,3,T3,missed
233,IDLE,100,4,T4,finished
233,IDLE,100,5,T5,finished
233,IDLE,100,6,T6,finished
233,IDLE,100,7,T7,finished
233,IDLE,100,8,T8,finished
233,IDLE,100,9,T9,finished
233,IDLE,100,10,T10,finished
234,T4,100,1,T1,missed
234,T4,100,2,T2,missed
234,T4,100,3,T3,missed
234,T4,100,4,T4,running
234,T4,100,5,T5,finished
234,T4,100,6,T6,finished
234,T4,100,7,T7,finished
234,T4,100,8,T8,finished
234,T4,100,9,T9,finished
234,T4,100,10,T10,finished
238,T4,100,1,T1,missed
238,T4,100,2,T2,missed
238,T4,100,3,T3,missed
238,T4,100,4,T4,missed
238,T4,100,5,T5,finished
238,T4,100,6,T6,finished
238,T4,100,7,T7,finished
238,T4,100,8,T8,finished
238,T4,100,9,T9,finished
238,T4,100,10,T10,finished
239,IDLE,100,1,T1,missed
239,IDLE,100,2,T2,missed
239,IDLE,100,3,T3,missed
239,IDLE,100,4,T4,finished
239,IDLE,100,5,T5,finished
239,IDLE,100,6,T6,finished
239,IDLE,100,7,T7,finished
239,IDLE,100,8,T8,finished
239,IDLE,100,9,T9,finished
239,IDLE,100,10,T10,finished
240,IDLE,100,1,T1,ready
240,IDLE,100,2,T2,ready
240,IDLE,100,3,T3,ready
240,IDLE,100,4,T4,ready
240,IDLE,100,5,T5,ready
240,IDLE,100,6,T6,ready
240,IDLE,100,7,T7,ready
240,IDLE,100,8,T8,ready
240,IDLE,100,9,T9,finished
240,IDLE,100,10,T10,finished
241,IDLE,100,1,T1,ready
241,IDLE,100,2,T2,ready
241,IDLE,100,3,T3,ready
241,IDLE,100,4,T4,ready
241,IDLE,100,5,T5,ready
241,IDLE,100,6,T6,ready
241,IDLE,100,7,T7,ready
241,IDLE,100,8,T8,finished
241,IDLE,100,9,T9,finished
241,IDLE,100,10,T10,finished
242,IDLE,100,1,T1,ready
242,IDLE,100,2,T2,ready
242,IDLE,100,3,T3,ready
242,IDLE,100,4,T4,ready
242,IDLE,100,5,T5,ready
242,IDLE,100,6,T6,ready
242,IDLE,100,7,T7,finished
242,IDLE,100,8,T8,finished
242,IDLE,100,9,T9,finished
242,IDLE,100,10,T10,finished
243,T6,100,1,T1,ready
243,T6,100,2,T2,ready
243,T6,100,3,T3,ready
243,T6,100,4,T4,ready
243,T6,100,5,T5,ready
243,T6,100,6,T6,running
243,T6,100,7,T7,finished
243,T6,100,8,T8,finished
243,T6,100,9,T9,finished
243,T6,100,10,T10,finished
244,IDLE,100,1,T1,ready
244,IDLE,100,2,T2,ready
244,IDLE,100,3,T3,missed
244,IDLE,100,4,T4,ready
244,IDLE,100,5,T5,ready
244,IDLE,100,6,T6,finished
244,IDLE,100,7,T7,finished
244,IDLE,100,8,T8,finished
244,IDLE,100,9,T9,finished
244,IDLE,100,10,T10,finished
245,IDLE,100,1,T1,missed
245,IDLE,100,2,T2,ready
245,IDLE,100,3,T3,missed
245,IDLE,100,4,T4,ready
245,IDLE,100,5,T5,finished
245,IDLE,100,6,T6,finished
245,IDLE,100,7,T7,finished
245,IDLE,100,8,T8,finished
245,IDLE,100,9,T9,finished
245,IDLE,100,10,T10,finished
246,IDLE,100,1,T1,missed
246,IDLE,100,2,T2,ready
246,IDLE,100,3,T3,missed
246,IDLE,100,4,T4,finished
246,IDLE,100,5,T5,finished
246,IDLE,100,6,T6,finished
246,IDLE,100,7,T7,finished
246,IDLE,100,8,T8,finished
246,IDLE,100,9,T9,finished
246,IDLE,100,10,T10,finished
247,IDLE,100,1,T1,missed
247,IDLE,100,2,T2,missed
247,IDLE,100,3,T3,missed
247,IDLE,100,4,T4,finished
247,IDLE,100,5,T5,finished
247,IDLE,100,6,T6,finished
247,IDLE,100,7,T7,finished
247,IDLE,100,8,T8,finished
247,IDLE,100,9,T9,finished
247,IDLE,100,10,T10,finished
248,IDLE,100,1,T1,missed
248,IDLE,100,2,T2,missed
248,IDLE,100,3,T3,missed
248,IDLE,100,4,T4,finished
248,IDLE,100,5,T5,finished
248,IDLE,100,6,T6,finished
248,IDLE,100,7,T7,finished
248,IDLE,100,8,T8,finished
248,IDLE,100,9,T9,finished
248,IDLE,100,10,T10,finished
249,T4,100,1,T1,missed
249,T4,100,2,T2,missed
249,T4,100,3,T3,missed
249,T4,100,4,T4,running
249,T4,100,5,T5,finished
249,T4,100,6,T6,finished
249,T4,100,7,T7,finished
249,T4,100,8,T8,finished
249,T4,100,9,T9,finished
249,T4,100,10,T10,finished
250,IDLE,100,1,T1,missed
250,IDLE,100,2,T2,missed
250,IDLE,100,3,T3,missed
250,IDLE,100,4,T4,ready
250,IDLE,100,5,T5,finished
250,IDLE,100,6,T6,ready
250,IDLE,100,7,T7,finished
250,IDLE,100,8,T8,finished
250,IDLE,100,9,T9,finished
250,IDLE,100,10,T10,finished
251,T6,100,1,T1,missed
251,T6,100,2,T2,missed
251,T6,100,3,T3,missed
251,T6,100,4,T4,ready
251,T6,100,5,T5,finished
251,T6,100,6,T6,running
251,T6,100,7,T7,finished
251,T6,100,8,T8,finished
251,T6,100,9,T9,finished
251,T6,100,10,T10,finished
252,IDLE,100,1,T1,missed
252,IDLE,100,2,T2,missed
252,IDLE,100,3,T3,missed
252,IDLE,100,4,T4,ready
252,IDLE,100,5,T5,finished
252,IDLE,100,6,T6,ready
252,IDLE,100,7,T7,finished
252,IDLE,100,8,T8,finished
252,IDLE,100,9,T9,finished
252,IDLE,100,10,T10,finished
253,IDLE,100,1,T1,missed
253,IDLE,100,2,T2,missed
253,IDLE,100,3,T3,missed
253,IDLE,100,4,T4,missed
253,IDLE,100,5,T5,finished
253,IDLE,100,6,T6,finished
253,IDLE,100,7,T7,finished
253,IDLE,100,8,T8,finished
253,IDLE,100,9,T9,finished
253,IDLE,100,10,T10,finished
254,IDLE,100,1,T1,missed
254,IDLE,100,2,T2,missed
254,IDLE,100,3,T3,missed
254,IDLE,100,4,T4,finished
254,IDLE,100,5,T5,finished
254,IDLE,100,6,T6,finished
254,IDLE,100,7,T7,finished
254,IDLE,100,8,T8,finished
254,IDLE,100,9,T9,finished
254,IDLE,100,10,T10,finished
255,IDLE,100,1,T1,missed
255,IDLE,100,2,T2,missed
255,IDLE,100,3,T3,missed
255,IDLE,100,4,T4,ready
255,IDLE,100,5,T5,finished
255,IDLE,100,6,T6,finished
255,IDLE,100,7,T7,finished
255,IDLE,100,8,T8,finished
255,IDLE,100,9,T9,finished
255,IDLE,100,10,T10,finished
256,IDLE,100,1,T1,missed
256,IDLE,100,2,T2,missed
256,IDLE,100,3,T3,missed
256,IDLE,100,4,T4,ready
256,IDLE,100,5,T5,finished
256,IDLE,100,6,T6,finished
256,IDLE,100,7,T7,finished
256,IDLE,100,8,T8,finished
256,IDLE,100,9,T9,finished
256,IDLE,100,10,T10,finished
257,IDLE,100,1,T1,missed
257,IDLE,100,2,T2,missed
257,IDLE,100,3,T3,missed
257,IDLE,100,4,T4,finished
257,IDLE,100,5,T5,finished
257,IDLE,100,6,T6,finished
257,IDLE,100,7,T7,finished
257,IDLE,100,8,T8,finished
257,IDLE,100,9,T9,finished
257,IDLE,100,10,T10,finished
258,T4,100,1,T1,missed
258,T4,100,2,T2,missed
258,T4,100,3,T3,missed
258,T4,100,4,T4,running
258,T4,100,5,T5,finished
258,T4,100,6,T6,finished
258,T4,100,7,T7,finished
258,T4,100,8,T8,finished
258,T4,100,9,T9,finished
258,T4,100,10,T10,finished
260,IDLE,100,1,T1,missed
260,IDLE,100,2,T2,missed
260,IDLE,100,3,T3,missed
260,IDLE,100,4,T4,ready
260,IDLE,100,5,T5,finished
260,IDLE,100,6,T6,ready
260,IDLE,100,7,T7,finished
260,IDLE,100,8,T8,finished
260,IDLE,100,9,T9,finished
260,IDLE,100,10,T10,finished
261,T6,100,1,T1,missed
261,T6,100,2,T2,missed
261,T6,100,3,T3,missed
261,T6,100,4,T4,missed
261,T6,100,5,T5,finished
261,T6,100,6,T6,running
261,T6,100,7,T7,finished
261,T6,100,8,T8,finished
261,T6,100,9,T9,finished
261,T6,100,10,T10,finished
262,IDLE,100,1,T1,missed
262,IDLE,100,2,T2,missed
262,IDLE,100,3,T3,missed
262,IDLE,100,4,T4,ready
262,IDLE,100,5,T5,finished
262,IDLE,100,6,T6,finished
262,IDLE,100,7,T7,finished
262,IDLE,100,8,T8,finished
262,IDLE,100,9,T9,finished
262,IDLE,100,10,T10,finished
263,IDLE,100,1,T1,missed
263,IDLE,100,2,T2,missed
263,IDLE,100,3,T3,missed
263,IDLE,100,4,T4,finished
263,IDLE,100,5,T5,finished
263,IDLE,100,6,T6,finished
263,IDLE,100,7,T7,finished
263,IDLE,100,8,T8,finished
263,IDLE,100,9,T9,finished
263,IDLE,100,10,T10,finished
264,IDLE,100,1,T1,missed
264,IDLE,100,2,T2,missed
264,IDLE,100,3,T3,ready
264,IDLE,100,4,T4,finished
264,IDLE,100,5,T5,ready
264,IDLE,100,6,T6,finished
264,IDLE,100,7,T7,finished
264,IDLE,100,8,T8,finished
264,IDLE,100,9,T9,finished
264,IDLE,100,10,T10,finished
265,IDLE,100,1,T1,missed
265,IDLE,100,2,T2,missed
265,IDLE,100,3,T3,ready
265,IDLE,100,4,T4,ready
265,IDLE,100,5,T5,finished
265,IDLE,100,6,T6,finished
265,IDLE,100,7,T7,finished
265,IDLE,100,8,T8,finished
265,IDLE,100,9,T9,finished
265,IDLE,100,10,T10,finished
266,IDLE,100,1,T1,missed
266,IDLE,100,2,T2,missed
266,IDLE,100,3,T3,ready
266,IDLE,100,4,T4,finished
266,IDLE,100,5,T5,finished
266,IDLE,100,6,T6,finished
266,IDLE,100,7,T7,finished
266,IDLE,100,8,T8,finished
266,IDLE,100,9,T9,finished
266,IDLE,100,10,T10,finished
267,T4,100,1,T1,missed
267,T4,100,2,T2,missed
267,T4,100,3,T3,ready
267,T4,100,4,T4,running
267,T4,100,5,T5,finished
267,T4,100,6,T6,finished
267,T4,100,7,T7,finished
267,T4,100,8,T8,finished
267,T4,100,9,T9,finished
267,T4,100,10,T10,finished
268,T4,100,1,T1,missed
268,T4,100,2,T2,missed
268,T4,100,3,T3,missed
268,T4,100,4,T4,running
268,T4,100,5,T5,finished
268,T4,100,6,T6,finished
268,T4,100,7,T7,finished
268,T4,100,8,T8,finished
268,T4,100,9,T9,finished
268,T4,100,10,T10,finished
270,IDLE,100,1,T1,missed
270,IDLE,100,2,T2,ready
270,IDLE,100,3,T3,missed
270,IDLE,100,4,T4,ready
270,IDLE,100,5,T5,finished
270,IDLE,100,6,T6,ready
270,IDLE,100,7,T7,finished
270,IDLE,100,8,T8,finished
270,IDLE,100,9,T9,finished
270,IDLE,100,10,T10,finished
